true ang,predicted ang
-0.001918550843132955,-0.0019448331848281764
-0.001796471906468447,-0.0017803941133657352
-0.001825640034417506,-0.0017647865521455135
-0.002027157628568457,-0.0018412233712725684
-0.002004125529947197,-0.0019544998491503353
-0.001655792948349784,-0.0018264024634188924
-0.001956944311118816,-0.0019170504201516364
-0.001538321482713566,-0.001567294971446818
-0.001293069931157945,-0.0015560531239679814
-0.001597426953561619,-0.0015459903831641834
-0.001839487241008941,-0.00179469305605903
-0.001678038098670033,-0.0017833514282009015
-0.001888056726499383,-0.0018460024968675053
-0.001721645719204917,-0.001839968101960652
-0.00172965581533736,-0.0017829790605949827
