true ang,predicted ang
-0.001591549021990337,-0.0016654872348861778
-0.001437011588604592,-0.001486742319604404
-0.001477264650729517,-0.0014647617689559065
-0.001399253213345859,-0.0015424773931416026
-0.001608970957984356,-0.001573623525214104
-0.001406245853006395,-0.0014429243376646015
-0.001407373672210574,-0.0013941246318538224
-0.001607690135553687,-0.0014902285004504295
-0.001677895290831344,-0.0017154930951905705
-0.001557868702809594,-0.0015863967045961166
-0.001677962215496035,-0.0015609810980085766
-0.001485333666656921,-0.0016436409418814503
-0.001370174224700302,-0.001407373672210575
-0.001778254003225621,-0.0015913148992838608
