v AA,v TC,height75
1.68,0.74,0.1482547110804105
1.6877386934673366,0.74,0.1482547110804105
1.6954773869346733,0.74,0.1482547110804105
1.70321608040201,0.74,0.1482547110804105
1.7109547738693467,0.74,0.1482547110804105
1.7186934673366834,0.74,0.1482547110804105
1.72643216080402,0.74,0.1482547110804105
1.7341708542713568,0.74,0.1482547110804105
1.7419095477386934,0.74,0.1482547110804105
1.7496482412060301,0.74,0.1482547110804105
1.7573869346733668,0.74,0.1482547110804105
1.7651256281407035,0.74,0.1482547110804105
1.7728643216080402,0.74,0.1482547110804105
1.7806030150753769,0.74,0.1482547110804105
1.7883417085427136,0.74,0.1482547110804105
1.7960804020100503,0.74,0.1482547110804105
1.803819095477387,0.74,0.1482547110804105
1.8115577889447236,0.74,0.1482547110804105
1.8192964824120603,0.74,0.1482547110804105
1.827035175879397,0.74,0.1482547110804105
1.8347738693467337,0.74,0.1482547110804105
1.8425125628140704,0.74,0.1482547110804105
1.850251256281407,0.74,0.1482547110804105
1.8579899497487438,0.74,0.1482547110804105
1.8657286432160805,0.74,0.1482547110804105
1.8734673366834171,0.74,0.1482547110804105
1.8812060301507538,0.74,0.1482547110804105
1.8889447236180905,0.74,0.1482547110804105
1.896683417085427,0.74,0.1482547110804105
1.9044221105527637,0.74,0.14901179819193067
1.9121608040201004,0.74,0.15128305952649113
1.919899497487437,0.74,0.15279723374953144
1.9276381909547737,0.74,0.15431140797257176
1.9353768844221104,0.74,0.15431140797257176
1.943115577889447,0.74,0.1550684950840919
1.9508542713567838,0.74,0.1550684950840919
1.9585929648241205,0.74,0.15582558219561207
1.9663316582914572,0.74,0.1573397564186524
1.9740703517587939,0.74,0.1588539306416927
1.9818090452261306,0.74,0.16036810486473302
1.9895477386934672,0.74,0.1626393661992935
1.997286432160804,0.74,0.1626393661992935
2.0050251256281406,0.74,0.16589517785309346
2.0127638190954773,0.74,0.16816643918765392
2.020502512562814,0.74,0.16816643918765392
2.0282412060301507,0.74,0.16968061341069424
2.0359798994974874,0.74,0.1719518747452547
2.043718592964824,0.74,0.17346604896829504
2.0514572864321607,0.74,0.17422313607981518
2.0591959798994974,0.74,0.17498022319133535
2.066934673366834,0.74,0.1757373103028555
2.074673366834171,0.74,0.17649439741437567
2.0824120603015075,0.74,0.17649439741437567
2.090150753768844,0.74,0.17725148452589584
2.097889447236181,0.74,0.17800857163741599
2.1056281407035176,0.74,0.17760517000949802
2.1133668341708542,0.74,0.17707554610569717
2.121105527638191,0.74,0.17707554610569717
2.1288442211055276,0.74,0.17707554610569717
2.1365829145728643,0.74,0.17614252057397836
2.144321608040201,0.74,0.17614252057397836
2.1520603015075377,0.74,0.17481891640334585
2.1597989949748744,0.74,0.17401211314750992
2.167537688442211,0.74,0.17239850663583808
2.1752763819095478,0.74,0.17159170338000218
2.1830150753768844,0.74,0.17012905394448252
2.190753768844221,0.74,0.169208851401768
2.198492462311558,0.74,0.169208851401768
2.2062311557788945,0.74,0.16869205048697142
2.213969849246231,0.74,0.16869205048697142
