true ang,predicted ang
-0.001416420362565685,-0.0017146286801053886
-0.001605386832119771,-0.001710518379448225
-0.001751418973469642,-0.0016508352019788473
-0.001932316547691416,-0.0015978521313657196
-0.001427695759996963,-0.0017204213140481206
-0.00160975224301182,-0.001795366963767016
-0.001800144374926732,-0.0016249764659989185
-0.001830467692165575,-0.001794243480056218
-0.001662033278981455,-0.0015374075133775373
-0.001485547579827151,-0.001656282896019616
-0.001773627222238413,-0.0015075387351332467
-0.001720260435678497,-0.0018532489384825435
-0.001954879450988834,-0.0017560257924158855
-0.001591165749769269,-0.0019323165476914151
-0.001698419065632459,-0.0017204255556555839
